V1,V2,V3
177.91400000000002,403.98,420.666
170.852,381.84899999999993,393.33799999999997
161.21699999999998,359.018,389.43399999999997
163.022,390.698,369.914
164.50400000000002,385.682,392.36199999999997
167.35000000000002,417.40999999999997,423.594
164.43200000000002,412.284,409.92999999999995
182.58100000000002,436.00100000000003,421.642
169.919,457.90200000000004,372.842
171.233,421.068,407.97799999999995
175.90500000000003,412.472,374.794
178.80900000000003,447.099,435.306
166.487,425.871,410.90599999999995
183.649,439.879,440.186
167.80400000000003,416.287,377.722
156.02500000000003,384.497,371.866
174.61200000000002,390.465,383.578
186.704,430.293,397.24199999999996
170.06400000000002,399.164,405.04999999999995
158.93200000000002,382.361,391.38599999999997
162.65,402.516,393.33799999999997
169.537,386.626,440.186
173.451,397.332,380.65
173.556,388.61400000000003,398.21799999999996
167.707,423.04,381.626
175.67700000000002,386.764,436.282
174.265,421.505,394.31399999999996
168.84000000000003,400.041,429.45
167.385,416.855,414.81
169.212,417.146,381.626
174.58100000000002,400.225,410.90599999999995
189.01999999999998,455.952,430.426
166.423,412.489,421.642
154.86800000000002,360.996,413.834
164.473,417.765,420.666
174.103,411.312,406.02599999999995
175.478,428.232,377.722
172.45600000000002,389.832,375.77
158.47500000000002,375.193,400.16999999999996
164.75,405.02500000000003,372.842
167.539,381.05,400.16999999999996
173.637,413.135,405.04999999999995
180.586,407.135,395.28999999999996
161.781,417.714,399.19399999999996
172.098,395.97599999999994,419.69
172.43300000000002,384.187,375.77
168.668,398.09000000000003,357.226
168.19600000000003,399.657,397.24199999999996
182.60500000000002,434.122,414.81
151.724,368.068,413.834
170.261,392.11600000000004,419.69
151.05700000000002,342.543,370.89
166.207,376.44899999999996,402.12199999999996
175.454,413.001,378.698
167.113,387.888,435.306
165.376,407.502,390.40999999999997
157.489,387.839,372.842
178.20100000000002,414.853,434.33
176.471,426.58299999999997,448.96999999999997
175.226,432.53000000000003,401.14599999999996
183.099,392.37,373.818
181.19799999999998,413.90599999999995,414.81
162.732,423.374,399.19399999999996
167.97899999999998,400.20799999999997,392.36199999999997
153.018,359.21999999999997,385.53
164.668,408.44599999999997,382.602
152.61,389.097,355.274
167.621,401.186,387.48199999999997
178.399,424.549,394.31399999999996
173.022,384.66,381.626
167.09000000000003,402.38,401.14599999999996
160.9,388.5559999999999,408.95399999999995
161.00600000000003,372.134,402.12199999999996
175.14499999999998,443.685,422.618
174.851,424.10400000000004,408.95399999999995
172.879,414.149,436.282
161.566,352.88199999999995,399.19399999999996
162.806,380.873,424.57
167.63,394.886,408.95399999999995
162.742,376.181,362.106
185.03,439.214,428.474
176.87,413.349,410.90599999999995
180.28199999999998,440.101,381.626
182.11,420.386,407.97799999999995
164.899,405.661,388.45799999999997
177.719,446.119,400.16999999999996
166.419,401.813,414.81
161.42100000000002,376.784,396.26599999999996
182.234,424.964,378.698
179.45800000000003,410.37,405.04999999999995
172.803,413.1,427.498
159.38600000000002,368.06399999999996,409.92999999999995
156.753,379.582,371.866
165.097,400.78100000000006,391.38599999999997
166.781,344.472,415.786
180.585,429.605,418.714
179.115,444.418,445.066
187.357,437.462,449.94599999999997
166.637,408.31600000000003,451.89799999999997
155.12,381.79499999999996,405.04999999999995
164.961,369.31800000000004,395.28999999999996
159.57600000000002,408.695,388.45799999999997
171.24599999999998,403.327,401.14599999999996
177.29000000000002,396.35900000000004,400.16999999999996
153.72,367.706,403.09799999999996
160.841,396.168,410.90599999999995
158.971,380.56600000000003,377.722
158.803,411.754,388.45799999999997
164.936,377.635,376.746
161.95000000000002,388.517,368.938
160.4,367.512,380.65
180.78500000000003,413.766,386.506
169.822,395.229,411.882
171.178,416.7,369.914
171.69,392.918,393.33799999999997
183.329,410.452,382.602
158.869,386.494,372.842
166.565,402.59700000000004,397.24199999999996
178.79200000000003,422.796,394.31399999999996
162.897,418.597,379.674
163.385,391.34900000000005,403.09799999999996
179.77100000000002,415.01599999999996,391.38599999999997
174.329,427.392,400.16999999999996
169.928,396.133,378.698
166.296,394.941,408.95399999999995
165.902,378.079,392.36199999999997
159.454,376.475,403.09799999999996
183.648,416.74299999999994,391.38599999999997
163.73000000000002,407.11199999999997,402.12199999999996
174.248,417.48699999999997,399.19399999999996
168.94100000000003,403.663,377.722
153.93,389.712,364.058
169.61400000000003,394.175,382.602
171.26800000000003,429.158,407.97799999999995
167.54000000000002,382.79200000000003,383.578
162.856,398.385,389.43399999999997
177.56,419.80400000000003,421.642
160.952,384.28999999999996,412.858
172.073,388.161,444.09
159.326,386.014,422.618
166.949,406.27599999999995,375.77
167.671,392.48999999999995,416.762
178.842,424.263,418.714
177.872,426.6,392.36199999999997
168.01100000000002,406.627,420.666
154.627,373.72099999999995,339.65799999999996
180.371,414.674,377.722
170.101,410.591,367.962
174.156,388.32399999999996,424.57
173.313,407.924,370.89
169.08499999999998,403.63700000000006,377.722
168.749,400.11199999999997,407.00199999999995
165.282,416.812,383.578
165.691,362.092,390.40999999999997
168.327,379.459,367.962
180.724,446.482,409.92999999999995
169.97,389.893,398.21799999999996
178.43800000000002,423.00399999999996,411.882
188.98200000000003,421.25199999999995,431.402
171.68900000000002,367.73699999999997,408.95399999999995
165.849,413.10699999999997,403.09799999999996
171.46300000000002,370.59,412.858
157.925,388.003,380.65
169.132,406.764,414.81
174.435,416.692,398.21799999999996
175.02,396.05100000000004,412.858
165.001,371.493,414.81
181.445,416.508,429.45
186.308,450.983,414.81
182.629,432.28900000000004,432.378
167.989,398.075,391.38599999999997
154.196,397.933,391.38599999999997
166.443,400.413,393.33799999999997
185.792,425.635,403.09799999999996
157.676,414.114,385.53
164.473,378.38199999999995,398.21799999999996
157.349,382.79699999999997,409.92999999999995
166.541,422.88,405.04999999999995
170.75,387.771,408.95399999999995
175.51299999999998,431.179,383.578
166.166,379.784,365.034
187.00400000000002,448.323,397.24199999999996
177.61900000000003,415.77000000000004,401.14599999999996
180.66500000000002,421.03600000000006,400.16999999999996
188.21,439.29799999999994,408.95399999999995
156.301,370.738,390.40999999999997
165.832,365.32399999999996,397.24199999999996
155.243,371.09700000000004,374.794
169.95600000000002,403.55899999999997,353.322
155.65900000000002,393.78999999999996,412.858
169.398,410.177,420.666
176.091,412.687,409.92999999999995
170.36200000000002,394.934,412.858
178.531,399.859,433.354
175.215,395.589,384.554
171.668,410.349,387.48199999999997
179.091,419.342,374.794
169.496,425.56199999999995,379.674
179.3,426.052,409.92999999999995
181.243,414.70000000000005,425.546
164.365,399.289,414.81
161.332,393.392,388.45799999999997
167.172,380.519,427.498
163.18400000000003,380.85999999999996,401.14599999999996
174.9,408.34499999999997,422.618
168.25,413.448,424.57
144.62900000000002,368.38,379.674
176.803,413.60699999999997,421.642
160.212,385.61899999999997,405.04999999999995
170.19600000000003,377.92799999999994,401.14599999999996
169.74400000000003,402.679,388.45799999999997
174.178,399.33399999999995,393.33799999999997
165.98000000000002,411.072,432.378
177.326,395.432,375.77
176.238,390.911,413.834
167.399,410.293,399.19399999999996
176.27,419.854,426.522
172.64100000000002,427.214,427.498
169.789,396.504,406.02599999999995
159.553,388.013,399.19399999999996
163.94299999999998,377.533,437.258
159.876,392.494,397.24199999999996
181.354,440.024,439.21
169.221,404.896,380.65
174.875,443.47499999999997,437.258
167.526,388.66999999999996,373.818
168.594,406.312,441.162
170.57,391.794,395.28999999999996
169.04500000000002,390.278,374.794
156.922,358.438,394.31399999999996
167.092,400.40099999999995,405.04999999999995
174.41500000000002,419.995,406.02599999999995
165.507,388.839,434.33
167.037,375.25699999999995,431.402
166.04500000000002,397.125,390.40999999999997
168.098,399.047,405.04999999999995
163.987,392.35,412.858
187.103,426.878,425.546
171.52100000000002,416.534,432.378
170.858,401.89,388.45799999999997
165.851,395.531,396.26599999999996
166.84500000000003,373.746,391.38599999999997
168.875,396.0,422.618
165.48000000000002,411.52700000000004,411.882
172.32,412.807,405.04999999999995
178.11900000000003,397.37199999999996,434.33
158.324,385.02299999999997,416.762
174.868,417.797,407.00199999999995
168.09,417.39599999999996,414.81
176.305,417.293,421.642
160.261,415.92900000000003,406.02599999999995
168.591,389.37299999999993,406.02599999999995
179.01100000000002,407.45799999999997,407.00199999999995
172.03300000000002,405.134,400.16999999999996
167.347,411.814,402.12199999999996
161.479,398.101,427.498
182.852,423.166,398.21799999999996
166.306,400.992,378.698
159.44400000000002,342.431,379.674
161.452,376.146,398.21799999999996
159.56799999999998,372.121,392.36199999999997
172.974,392.08299999999997,424.57
167.097,416.706,395.28999999999996
185.38500000000002,432.693,422.618
169.793,411.60400000000004,396.26599999999996
161.382,387.076,394.31399999999996
177.589,385.904,435.306
188.51300000000003,441.243,418.714
171.863,404.36699999999996,408.95399999999995
165.871,387.001,434.33
157.058,347.132,412.858
164.369,390.36,407.97799999999995
177.96,428.07099999999997,399.19399999999996
165.80900000000003,413.83000000000004,427.498
168.002,418.844,393.33799999999997
178.72,430.125,419.69
199.62100000000004,461.008,448.96999999999997
169.179,395.495,392.36199999999997
168.097,423.22099999999995,401.14599999999996
171.063,444.09499999999997,403.09799999999996
172.389,382.153,408.95399999999995
169.12099999999998,411.207,389.43399999999997
170.019,408.014,419.69
167.78,409.50699999999995,412.858
169.083,418.93600000000004,403.09799999999996
178.572,431.16700000000003,396.26599999999996
181.185,411.773,448.96999999999997
164.796,380.582,384.554
172.09699999999998,390.878,435.306
168.94600000000003,415.95399999999995,409.92999999999995
166.28699999999998,386.453,453.84999999999997
169.876,380.153,398.21799999999996
165.065,405.39200000000005,409.92999999999995
161.47899999999998,390.844,419.69
164.859,408.056,359.178
168.93400000000003,403.176,396.26599999999996
168.02,400.61899999999997,414.81
164.88299999999998,378.476,378.698
179.60399999999998,413.619,409.92999999999995
177.981,423.65500000000003,358.202
172.745,412.868,426.522
166.49900000000002,388.47,395.28999999999996
179.187,438.315,385.53
160.297,409.89199999999994,375.77
167.385,399.93399999999997,405.04999999999995
171.41000000000003,395.735,423.594
166.8,404.59499999999997,433.354
171.889,403.267,409.92999999999995
165.78000000000003,389.598,404.07399999999996
190.407,431.01,445.066
153.306,379.885,407.97799999999995
168.183,401.782,408.95399999999995
165.03300000000002,399.03099999999995,400.16999999999996
166.57,392.93899999999996,397.24199999999996
171.132,415.66200000000003,401.14599999999996
171.863,400.922,415.786
161.128,382.257,409.92999999999995
170.073,412.637,434.33
167.178,401.937,400.16999999999996
167.15200000000002,391.094,429.45
179.525,412.838,428.474
178.978,456.39,408.95399999999995
152.889,393.95799999999997,369.914
160.44400000000002,369.43399999999997,413.834
163.81900000000002,405.127,404.07399999999996
178.695,452.222,400.16999999999996
162.673,378.924,363.082
169.767,401.39,379.674
186.663,407.342,437.258
164.86,371.305,388.45799999999997
162.236,382.891,375.77
184.01999999999998,404.823,446.042
173.50600000000003,397.209,424.57
165.96800000000002,382.642,371.866
177.974,419.183,444.09
186.529,450.102,398.21799999999996
183.159,415.266,420.666
172.78199999999998,406.82900000000006,413.834
180.82100000000003,425.73299999999995,427.498
169.887,428.147,368.938
164.76,418.711,400.16999999999996
170.80400000000003,387.192,405.04999999999995
167.04200000000003,386.15,407.00199999999995
198.937,477.843,437.258
155.055,373.76,405.04999999999995
166.77800000000002,400.077,417.738
164.264,401.13599999999997,425.546
166.139,394.59,413.834
171.026,385.704,419.69
185.22700000000003,437.43499999999995,433.354
163.997,419.96799999999996,386.506
164.738,388.534,410.90599999999995
159.945,388.335,423.594
173.247,407.969,426.522
177.708,435.74,430.426
174.49900000000002,430.496,441.162
178.25799999999998,435.413,414.81
171.09900000000002,420.50600000000003,420.666
158.202,368.887,389.43399999999997
158.329,383.32399999999996,376.746
169.733,414.399,404.07399999999996
169.75,419.303,419.69
156.147,365.66700000000003,397.24199999999996
171.69100000000003,404.315,411.882
184.692,431.212,424.57
158.81400000000002,373.80899999999997,401.14599999999996
182.354,427.764,427.498
168.003,421.122,427.498
170.857,394.247,419.69
162.40900000000002,368.316,406.02599999999995
162.49200000000002,386.82899999999995,398.21799999999996
181.184,429.295,421.642
169.524,398.46799999999996,409.92999999999995
187.337,432.784,414.81
176.712,442.10299999999995,414.81
168.34,406.938,415.786
158.531,377.221,415.786
155.719,367.192,410.90599999999995
165.448,406.772,427.498
178.404,404.271,462.63399999999996
158.69400000000002,388.82,394.31399999999996
160.852,385.616,378.698
159.20100000000002,417.88800000000003,411.882
162.928,385.797,404.07399999999996
174.526,379.543,437.258
164.84300000000002,417.357,390.40999999999997
172.349,423.505,404.07399999999996
161.86700000000002,390.569,426.522
167.224,383.638,419.69
172.402,405.162,387.48199999999997
183.96000000000004,448.595,400.16999999999996
168.654,404.73,416.762
159.95,385.282,405.04999999999995
172.955,436.381,419.69
174.49,398.52500000000003,394.31399999999996
140.03400000000002,389.659,385.53
160.78199999999998,389.755,405.04999999999995
193.846,453.759,444.09
163.41400000000002,394.885,406.02599999999995
181.185,456.10699999999997,429.45
161.258,390.22,409.92999999999995
165.91000000000003,395.141,425.546
172.504,404.799,413.834
179.471,418.69499999999994,440.186
164.63600000000002,372.37799999999993,392.36199999999997
164.555,391.42100000000005,401.14599999999996
152.121,377.419,362.106
175.265,418.755,424.57
167.505,390.14,413.834
158.517,365.23199999999997,407.00199999999995
160.298,405.587,405.04999999999995
167.671,382.89799999999997,405.04999999999995
157.75600000000003,385.116,395.28999999999996
169.512,407.55999999999995,374.794
162.149,368.841,399.19399999999996
169.387,391.73199999999997,414.81
171.88400000000001,399.71,422.618
168.39800000000002,395.885,410.90599999999995
177.25799999999998,422.62499999999994,407.00199999999995
166.55599999999998,398.581,400.16999999999996
164.171,366.773,417.738
168.73700000000002,405.532,423.594
177.866,385.856,410.90599999999995
173.881,409.738,416.762
189.952,396.23199999999997,469.46599999999995
170.005,380.023,400.16999999999996
176.41,408.64,413.834
183.94400000000002,403.36499999999995,400.16999999999996
179.57800000000003,420.046,441.162
169.73899999999998,402.258,361.13
180.08800000000002,421.598,410.90599999999995
181.868,440.57899999999995,438.234
177.034,405.49,446.042
174.488,407.84000000000003,442.138
185.918,423.609,427.498
175.61,417.98299999999995,406.02599999999995
178.986,417.341,442.138
169.14100000000002,408.69899999999996,433.354
172.89299999999997,415.967,403.09799999999996
169.157,407.251,447.018
160.38600000000002,367.878,432.378
164.327,396.65200000000004,422.618
172.01500000000001,383.23199999999997,370.89
180.248,440.454,437.258
158.106,369.28999999999996,396.26599999999996
158.76100000000002,389.11899999999997,407.00199999999995
179.187,453.698,429.45
168.50300000000001,442.869,414.81
182.239,433.567,432.378
171.645,423.86299999999994,417.738
164.03900000000002,402.33,408.95399999999995
177.01800000000003,408.573,433.354
162.268,387.948,385.53
173.942,401.245,427.498
174.097,411.75199999999995,432.378
165.801,397.72,393.33799999999997
168.118,377.808,418.714
159.44,366.759,401.14599999999996
163.844,420.605,410.90599999999995
169.14100000000002,412.563,432.378
177.413,415.89700000000005,380.65
167.824,400.14300000000003,401.14599999999996
171.804,397.47399999999993,397.24199999999996
175.728,399.435,418.714
178.73200000000003,449.222,439.21
174.246,425.494,423.594
170.517,392.07,416.762
178.136,417.291,387.48199999999997
179.31900000000002,414.75,424.57
173.952,432.652,430.426
168.34000000000003,412.404,423.594
153.16500000000002,378.551,401.14599999999996
176.957,426.46999999999997,422.618
172.107,388.51199999999994,435.306
166.04900000000004,404.779,448.96999999999997
168.551,396.418,405.04999999999995
166.10899999999998,408.796,416.762
160.64300000000003,375.978,415.786
161.25900000000001,354.144,376.746
174.005,395.07899999999995,409.92999999999995
169.744,421.949,417.738
168.73399999999998,424.283,407.00199999999995
182.687,430.989,430.426
173.68200000000002,407.35,407.00199999999995
177.775,415.443,410.90599999999995
151.34199999999998,366.261,397.24199999999996
161.622,354.09799999999996,377.722
173.497,396.49399999999997,424.57
170.03500000000003,411.303,386.506
178.364,436.898,395.28999999999996
175.832,413.396,382.602
184.162,399.308,437.258
154.348,394.527,393.33799999999997
178.92399999999998,428.00699999999995,422.618
167.786,397.409,399.19399999999996
170.731,396.166,437.258
171.41500000000002,373.169,386.506
171.562,405.173,427.498
154.37900000000002,378.692,383.578
170.602,394.045,420.666
179.407,403.017,423.594
177.929,420.071,446.042
161.962,387.926,417.738
159.529,377.804,390.40999999999997
170.375,398.962,401.14599999999996
145.35200000000003,341.029,407.00199999999995
162.817,364.889,411.882
168.669,398.163,469.46599999999995
163.668,402.283,389.43399999999997
162.36200000000002,381.364,388.45799999999997
164.62,395.568,443.114
158.62800000000001,372.651,411.882
164.79700000000003,381.541,359.178
166.103,375.292,385.53
176.747,431.746,414.81
162.085,361.346,370.89
170.38,405.827,401.14599999999996
161.454,381.913,386.506
162.777,393.98400000000004,398.21799999999996
165.255,411.66499999999996,412.858
177.877,400.739,436.282
168.049,406.91700000000003,414.81
152.29500000000002,367.933,403.09799999999996
159.123,368.544,409.92999999999995
179.23100000000002,431.64799999999997,434.33
176.127,393.6170000000001,422.618
168.293,424.92499999999995,422.618
178.982,444.365,426.522
162.427,393.855,415.786
167.10000000000002,397.492,392.36199999999997
173.66400000000002,415.15099999999995,414.81
158.51,392.914,385.53
155.29399999999998,386.02799999999996,403.09799999999996
155.067,388.977,386.506
170.007,390.13300000000004,398.21799999999996
169.149,390.711,423.594
177.353,432.089,408.95399999999995
169.325,404.022,410.90599999999995
171.781,432.27200000000005,410.90599999999995
167.737,418.684,416.762
182.887,429.37199999999996,385.53
159.163,389.022,416.762
175.275,405.753,425.546
169.505,396.881,434.33
180.633,424.146,434.33
177.135,405.766,407.00199999999995
162.04700000000003,397.037,420.666
170.364,398.704,407.97799999999995
168.872,395.024,414.81
174.964,419.632,406.02599999999995
167.942,386.25,413.834
157.31900000000002,382.28999999999996,402.12199999999996
167.921,404.513,419.69
186.14600000000002,426.32800000000003,435.306
176.27,396.72400000000005,457.75399999999996
172.472,392.284,410.90599999999995
172.61700000000002,426.25800000000004,419.69
178.52700000000002,407.515,448.96999999999997
177.151,418.823,401.14599999999996
175.00900000000001,421.09499999999997,443.114
160.243,387.626,458.72999999999996
168.463,383.75299999999993,423.594
170.066,417.061,403.09799999999996
156.98200000000003,388.39500000000004,393.33799999999997
170.67000000000002,397.20799999999997,419.69
177.98700000000002,430.472,418.714
179.51800000000003,421.14799999999997,424.57
176.686,398.101,438.234
186.215,450.127,381.626
173.109,414.58900000000006,434.33
165.995,403.164,407.00199999999995
161.628,398.423,393.33799999999997
168.55,391.28000000000003,417.738
173.829,402.0,399.19399999999996
162.65800000000002,381.84499999999997,434.33
178.33,417.986,403.09799999999996
169.166,403.117,414.81
164.492,402.782,414.81
163.823,395.923,427.498
152.27300000000002,368.73699999999997,378.698
166.69400000000002,404.301,432.378
175.3,404.26599999999996,414.81
176.106,392.88700000000006,447.99399999999997
155.955,362.29200000000003,383.578
171.303,388.424,424.57
173.29899999999998,402.771,430.426
164.167,403.443,396.26599999999996
170.285,391.873,427.498
187.148,411.89599999999996,436.282
159.043,378.417,416.762
176.14,406.563,419.69
171.59300000000002,393.447,428.474
161.469,389.974,399.19399999999996
178.399,419.405,434.33
173.102,386.07399999999996,419.69
179.63600000000002,428.62199999999996,407.97799999999995
169.336,391.21799999999996,438.234
145.621,333.657,395.28999999999996
157.326,388.96999999999997,385.53
189.42700000000002,446.99299999999994,442.138
181.645,435.154,472.39399999999995
163.662,390.564,405.04999999999995
172.99900000000002,412.07099999999997,390.40999999999997
173.647,415.26399999999995,419.69
164.829,380.483,399.19399999999996
174.78300000000002,429.658,430.426
168.279,409.558,408.95399999999995
172.44400000000002,409.885,407.00199999999995
162.652,402.68500000000006,403.09799999999996
161.933,365.827,422.618
178.24400000000003,409.17199999999997,383.578
164.936,402.863,410.90599999999995
154.421,360.293,411.882
172.988,402.73,420.666
163.539,396.667,392.36199999999997
168.904,413.71500000000003,417.738
173.47000000000003,415.41200000000003,407.00199999999995
173.459,385.421,434.33
168.47,375.31199999999995,423.594
155.558,369.627,394.31399999999996
164.8,407.483,407.00199999999995
162.891,368.974,398.21799999999996
159.18900000000002,386.101,376.746
173.712,406.97299999999996,388.45799999999997
158.801,374.682,404.07399999999996
162.464,363.698,433.354
170.659,401.97200000000004,428.474
173.94299999999998,413.63100000000003,412.858
184.862,422.702,395.28999999999996
171.68,410.01699999999994,447.99399999999997
173.09300000000002,412.93399999999997,448.96999999999997
168.853,377.366,404.07399999999996
172.76,410.494,402.12199999999996
163.68400000000003,382.365,388.45799999999997
165.957,414.395,419.69
171.865,396.7339999999999,441.162
165.823,370.556,434.33
174.12900000000002,373.048,399.19399999999996
169.99099999999999,406.39599999999996,435.306
194.157,451.878,479.226
169.695,404.842,432.378
181.865,431.875,422.618
159.705,368.2049999999999,421.642
177.489,406.25,413.834
169.435,381.40999999999997,387.48199999999997
172.556,406.71,443.114
175.163,422.57399999999996,419.69
187.18400000000003,438.977,429.45
165.628,387.26599999999996,400.16999999999996
166.663,395.954,392.36199999999997
189.111,426.28200000000004,424.57
164.491,418.265,426.522
165.889,395.532,416.762
173.65200000000002,423.887,444.09
181.983,436.198,446.042
161.37599999999998,384.776,427.498
166.67600000000002,398.12300000000005,440.186
166.36,412.24800000000005,426.522
168.71800000000002,414.938,430.426
181.339,411.20799999999997,404.07399999999996
169.20600000000002,395.773,420.666
159.418,380.25699999999995,404.07399999999996
163.82600000000002,378.021,399.19399999999996
180.724,402.038,427.498
164.897,396.46799999999996,395.28999999999996
164.727,384.231,373.818
171.10500000000002,387.568,407.97799999999995
178.649,447.68,387.48199999999997
163.21300000000002,379.756,411.882
162.566,392.78099999999995,423.594
156.77800000000002,366.91,382.602
163.71,386.01,412.858
174.83100000000002,422.033,415.786
164.56099999999998,413.79499999999996,392.36199999999997
162.743,380.363,395.28999999999996
187.99,439.78599999999994,389.43399999999997
148.121,370.86199999999997,375.77
176.00000000000003,384.606,406.02599999999995
159.38,395.069,391.38599999999997
173.864,415.982,415.786
183.336,429.214,383.578
179.30400000000003,430.086,419.69
176.52200000000002,446.16100000000006,425.546
178.156,406.196,448.96999999999997
180.678,424.532,406.02599999999995
163.907,391.943,422.618
161.476,380.064,403.09799999999996
172.909,386.83299999999997,413.834
176.447,414.469,397.24199999999996
166.79700000000003,422.829,395.28999999999996
171.363,428.682,367.962
168.56099999999998,397.53999999999996,388.45799999999997
160.859,367.59099999999995,404.07399999999996
182.79500000000002,438.966,427.498
161.954,398.76800000000003,404.07399999999996
172.62,427.703,419.69
186.906,432.164,438.234
175.221,430.19599999999997,410.90599999999995
174.95100000000002,402.38,414.81
167.58300000000003,401.36299999999994,386.506
164.12900000000002,408.051,444.09
168.072,412.98,428.474
184.671,438.03200000000004,416.762
169.963,417.593,422.618
176.192,433.477,412.858
168.801,395.11,423.594
171.00300000000001,405.809,424.57
175.10700000000003,415.94,420.666
162.647,382.23900000000003,422.618
191.77100000000002,476.19500000000005,421.642
173.195,419.186,422.618
162.963,406.233,393.33799999999997
158.356,383.43199999999996,415.786
173.68200000000002,379.44100000000003,425.546
176.645,422.923,430.426
181.168,430.37300000000005,430.426
166.824,390.163,402.12199999999996
153.735,387.25899999999996,415.786
192.443,438.226,434.33
163.02300000000002,401.11199999999997,390.40999999999997
164.207,394.078,414.81
175.01500000000001,396.87,422.618
159.327,379.21399999999994,403.09799999999996
174.254,403.92699999999996,404.07399999999996
176.628,426.005,404.07399999999996
171.68900000000002,395.289,415.786
165.02800000000002,383.123,440.186
180.20600000000002,402.308,421.642
189.07,463.375,432.378
176.055,402.413,406.02599999999995
174.57,404.432,401.14599999999996
168.98399999999998,404.028,476.298
186.409,399.611,451.89799999999997
164.333,401.719,407.00199999999995
177.015,400.911,428.474
168.52300000000002,382.49899999999997,417.738
166.317,396.563,425.546
161.365,383.47799999999995,407.00199999999995
169.649,424.542,408.95399999999995
165.61599999999999,394.011,419.69
164.727,371.84799999999996,413.834
165.135,414.91700000000003,426.522
166.804,412.933,428.474
166.562,398.313,388.45799999999997
163.318,419.053,400.16999999999996
158.501,384.56000000000006,439.21
172.335,391.4549999999999,439.21
163.294,375.306,425.546
168.901,403.38,435.306
170.333,395.615,428.474
161.017,395.34299999999996,406.02599999999995
155.55100000000002,358.824,409.92999999999995
164.897,375.933,399.19399999999996
168.188,401.55999999999995,397.24199999999996
183.95100000000002,434.958,402.12199999999996
167.56900000000002,391.457,425.546
167.13,363.342,422.618
157.8,371.976,423.594
158.54700000000003,400.25300000000004,383.578
178.311,449.036,416.762
156.925,369.91600000000005,379.674
175.394,420.56199999999995,445.066
155.07,382.77500000000003,384.554
174.327,380.94,404.07399999999996
165.14300000000003,407.67,386.506
169.95999999999998,426.889,409.92999999999995
159.031,370.139,383.578
170.93900000000002,415.68399999999997,430.426
169.421,398.18899999999996,382.602
167.231,419.173,402.12199999999996
170.72,404.49399999999997,418.714
161.529,389.16700000000003,398.21799999999996
189.19299999999998,441.76099999999997,397.24199999999996
170.553,396.278,419.69
158.091,390.441,395.28999999999996
180.143,408.349,412.858
179.42000000000002,430.207,394.31399999999996
155.32999999999998,359.99600000000004,379.674
170.82600000000002,427.876,409.92999999999995
175.80200000000002,404.968,414.81
165.137,384.25,437.258
185.413,453.31600000000003,439.21
175.448,403.395,416.762
163.457,381.50699999999995,425.546
171.717,410.927,418.714
170.7,406.75199999999995,445.066
156.429,382.08299999999997,403.09799999999996
173.84500000000003,408.48800000000006,380.65
190.04000000000002,448.71000000000004,458.72999999999996
168.46300000000002,377.974,412.858
177.60500000000002,404.646,409.92999999999995
169.358,412.714,422.618
162.452,394.639,393.33799999999997
156.626,384.922,407.00199999999995
167.416,395.35799999999995,393.33799999999997
176.216,405.931,413.834
167.551,390.58000000000004,407.97799999999995
172.89800000000002,424.226,417.738
161.58100000000002,376.79699999999997,425.546
167.84199999999998,395.70500000000004,424.57
186.93,418.97800000000007,440.186
178.727,395.736,405.04999999999995
164.724,414.56399999999996,407.00199999999995
169.469,399.45399999999995,387.48199999999997
176.34400000000002,433.21799999999996,414.81
168.669,428.374,384.554
163.388,356.015,429.45
158.822,391.22299999999996,393.33799999999997
154.365,404.957,433.354
156.222,401.826,412.858
170.35199999999998,387.012,406.02599999999995
164.622,386.685,399.19399999999996
174.565,398.68600000000004,424.57
203.586,458.019,482.154
182.577,419.08799999999997,393.33799999999997
156.68,377.054,400.16999999999996
177.185,422.326,442.138
165.002,384.611,436.282
178.40300000000002,417.803,422.618
166.204,376.978,436.282
161.668,397.466,410.90599999999995
178.58499999999998,427.956,408.95399999999995
163.699,398.211,441.162
159.02300000000002,407.641,415.786
162.416,392.43,415.786
156.077,365.168,415.786
167.937,404.005,440.186
158.47899999999998,352.006,438.234
177.71500000000003,428.33299999999997,422.618
173.26500000000001,427.933,410.90599999999995
153.138,354.924,382.602
165.803,413.29600000000005,426.522
151.76600000000002,349.612,378.698
171.88500000000002,420.51099999999997,387.48199999999997
165.094,402.579,411.882
165.739,373.109,439.21
178.611,392.19599999999997,409.92999999999995
183.47700000000003,427.671,423.594
170.12900000000002,411.59099999999995,419.69
178.23000000000002,437.30400000000003,447.018
164.70300000000003,398.15200000000004,380.65
176.697,426.782,445.066
155.159,387.25,407.97799999999995
178.776,438.956,396.26599999999996
168.17899999999997,380.367,391.38599999999997
172.514,386.35900000000004,451.89799999999997
164.34199999999998,395.57899999999995,392.36199999999997
161.967,378.446,401.14599999999996
168.913,387.558,438.234
160.871,380.044,390.40999999999997
172.894,428.018,405.04999999999995
164.698,419.34799999999996,391.38599999999997
175.048,402.739,405.04999999999995
170.223,372.89300000000003,426.522
177.674,402.87699999999995,412.858
157.945,378.111,385.53
166.44100000000003,417.33000000000004,433.354
162.933,392.656,417.738
166.326,398.111,423.594
162.676,386.554,400.16999999999996
166.582,413.83799999999997,420.666
152.28500000000003,400.493,426.522
161.106,365.216,411.882
153.893,384.73199999999997,373.818
167.88400000000001,420.544,370.89
158.998,369.077,372.842
167.373,393.98199999999997,400.16999999999996
